month,bnf_name,bnf_code,tramadol_mg
2019-03-01 00:00:00+00:00,Tramadol 100mg modified-release tablets,040702040AAACAC,0.0
2019-03-01 00:00:00+00:00,Marol 100mg modified-release tablets (Morningside),040702040BNAAAC,0.0
2019-03-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,404200.0
2019-03-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Teva),040702040BHAEAD,0.0
2019-03-01 00:00:00+00:00,Tramadol 150mg modified-release capsules,040702040AAAIAI,0.0
2019-03-01 00:00:00+00:00,Invodol SR 150mg tablets,040702040BTABAD,0.0
2019-03-01 00:00:00+00:00,Tramadol 100mg modified-release capsules,040702040AAAHAH,0.0
2019-03-01 00:00:00+00:00,Tradorec XL 200mg tablets,040702040BIABAE,0.0
2019-03-01 00:00:00+00:00,Tilodol SR 200mg tablets,040702040BSACAE,0.0
2019-03-01 00:00:00+00:00,Zamadol 24hr 400mg modified-release tablets,040702040BDAKAN,0.0
2019-03-01 00:00:00+00:00,Zydol XL 150mg tablets,040702040BBAGAD,0.0
2019-03-01 00:00:00+00:00,Zydol XL 400mg tablets,040702040BBAJAN,0.0
2019-03-01 00:00:00+00:00,Maxitram SR 100mg capsules,040702040BPABAH,0.0
2019-03-01 00:00:00+00:00,Marol 100mg modified-release tablets (Teva),040702040BNAFAC,0.0
2019-03-01 00:00:00+00:00,Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,0.0
2019-03-01 00:00:00+00:00,Tramquel SR 100mg capsules,040702040BJABAH,0.0
2019-03-01 00:00:00+00:00,Zamadol SR 150mg capsules,040702040BDADAI,0.0
2019-03-01 00:00:00+00:00,Zydol XL 300mg tablets,040702040BBAIAM,0.0
2019-03-01 00:00:00+00:00,Tramadol 50mg soluble tablets sugar free,040702040AAAFAF,5478350.0
2019-03-01 00:00:00+00:00,Tramadol 100mg/2ml solution for injection ampoules,040702040AAABAB,0.0
2019-03-01 00:00:00+00:00,Zydol 50mg soluble tablets,040702040BBAFAF,302400.0
2019-03-01 00:00:00+00:00,Tramadol 75mg / Dexketoprofen 25mg tablets,040702040AABDBD,0.0
2019-03-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg tablets,040702040AAAUAU,0.0
2019-03-01 00:00:00+00:00,Tramadol 400mg modified-release tablets,040702040AAANAN,0.0
2019-03-01 00:00:00+00:00,Tramulief SR 200mg tablets,040702040BKACAE,0.0
2019-03-01 00:00:00+00:00,Zydol SR 50mg tablets,040702040BBAKAY,1516150.0
2019-03-01 00:00:00+00:00,Maxitram SR 50mg capsules,040702040BPAAAG,3995600.0
2019-03-01 00:00:00+00:00,Invodol SR 100mg tablets,040702040BTAAAC,0.0
2019-03-01 00:00:00+00:00,Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,0.0
2019-03-01 00:00:00+00:00,Tramquel SR 50mg capsules,040702040BJAAAG,143000.0
2019-03-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Teva),040702040BHAFAE,0.0
2019-03-01 00:00:00+00:00,Maneo 100mg modified-release tablets,040702040BUAAAC,0.0
2019-03-01 00:00:00+00:00,Tramadol 50mg capsules,040702040AAAAAA,2137570700.0
2019-03-01 00:00:00+00:00,Tradorec XL 100mg tablets,040702040BIAAAC,0.0
2019-03-01 00:00:00+00:00,Zytram SR 200mg tablets,040702040BVADAE,0.0
2019-03-01 00:00:00+00:00,Tilodol SR 100mg tablets,040702040BSAAAC,0.0
2019-03-01 00:00:00+00:00,Tramadol 200mg modified-release tablets,040702040AAAEAE,0.0
2019-03-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Morningside),040702040BHAAAC,0.0
2019-03-01 00:00:00+00:00,Tramadol 75mg / Paracetamol 650mg tablets,040702040AABCBC,0.0
2019-03-01 00:00:00+00:00,Maneo 150mg modified-release tablets,040702040BUABAD,0.0
2019-03-01 00:00:00+00:00,Tramacet 37.5mg/325mg tablets,040702040BFAAAU,0.0
2019-03-01 00:00:00+00:00,Zydol XL 200mg tablets,040702040BBAHAE,0.0
2019-03-01 00:00:00+00:00,Zamadol Melt 50mg tablets,040702040BDAGAT,365000.0
2019-04-01 00:00:00+00:00,Tramadol 50mg soluble tablets sugar free,040702040AAAFAF,5516100.0
2019-04-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg efferv tab sugar free,040702040AABABA,0.0
2019-04-01 00:00:00+00:00,Maxitram SR 200mg capsules,040702040BPADAJ,0.0
2019-04-01 00:00:00+00:00,Tramadol 200mg modified-release tablets,040702040AAAEAE,0.0
2019-04-01 00:00:00+00:00,Zydol SR 50mg tablets,040702040BBAKAY,1538250.0
2019-04-01 00:00:00+00:00,Tramadol 300mg modified-release tablets,040702040AAAMAM,0.0
2019-04-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Morningside),040702040BHACAE,0.0
2019-04-01 00:00:00+00:00,Invodol SR 150mg tablets,040702040BTABAD,0.0
2019-04-01 00:00:00+00:00,Maxitram SR 50mg capsules,040702040BPAAAG,4030500.0
2019-04-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg tablets,040702040AAAUAU,0.0
2019-04-01 00:00:00+00:00,Tradorec XL 300mg tablets,040702040BIACAM,0.0
2019-04-01 00:00:00+00:00,Tramulief SR 100mg tablets,040702040BKAAAC,0.0
2019-04-01 00:00:00+00:00,Tramadol 100mg modified-release tablets,040702040AAACAC,0.0
2019-04-01 00:00:00+00:00,Tramadol 50mg/5ml oral suspension,040702040AAAZAZ,0.0
2019-04-01 00:00:00+00:00,Zytram SR 75mg tablets,040702040BVABAP,0.0
2019-04-01 00:00:00+00:00,Tramadol 50mg capsules,040702040AAAAAA,2125821900.0
2019-04-01 00:00:00+00:00,Maxitram SR 100mg capsules,040702040BPABAH,0.0
2019-04-01 00:00:00+00:00,Tramadol 75mg modified-release tablets,040702040AAAPAP,0.0
2019-04-01 00:00:00+00:00,Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,0.0
2019-04-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Teva),040702040BHAEAD,0.0
2019-04-01 00:00:00+00:00,Marol 100mg modified-release tablets (Morningside),040702040BNAAAC,0.0
2019-04-01 00:00:00+00:00,Tradorec XL 200mg tablets,040702040BIABAE,0.0
2019-04-01 00:00:00+00:00,Zydol XL 200mg tablets,040702040BBAHAE,0.0
2019-04-01 00:00:00+00:00,Tramquel SR 200mg capsules,040702040BJADAJ,0.0
2019-04-01 00:00:00+00:00,Zamadol SR 150mg capsules,040702040BDADAI,0.0
2019-04-01 00:00:00+00:00,Tramulief SR 150mg tablets,040702040BKABAD,0.0
2019-04-01 00:00:00+00:00,Tramquel SR 100mg capsules,040702040BJABAH,0.0
2019-04-01 00:00:00+00:00,Tramadol 75mg / Paracetamol 650mg tablets,040702040AABCBC,0.0
2019-04-01 00:00:00+00:00,Invodol SR 200mg tablets,040702040BTACAE,0.0
2019-04-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Morningside),040702040BHABAD,0.0
2019-04-01 00:00:00+00:00,Zydol SR 150mg tablets,040702040BBADAD,0.0
2019-04-01 00:00:00+00:00,Zeridame SR 150mg tablets,040702040BLABAD,0.0
2019-04-01 00:00:00+00:00,Tramadol 400mg modified-release tablets,040702040AAANAN,0.0
2019-04-01 00:00:00+00:00,Tramulief SR 200mg tablets,040702040BKACAE,0.0
2019-04-01 00:00:00+00:00,Tramacet 37.5mg/325mg effervescent tablets,040702040BFABBA,0.0
2019-04-01 00:00:00+00:00,Maneo 150mg modified-release tablets,040702040BUABAD,0.0
2019-04-01 00:00:00+00:00,Zydol 50mg soluble tablets,040702040BBAFAF,325600.0
2019-04-01 00:00:00+00:00,Tramadol 100mg/ml oral drops,040702040AABBBB,0.0
2019-04-01 00:00:00+00:00,Marol 200mg modified-release tablets (Teva),040702040BNADAE,0.0
2019-04-01 00:00:00+00:00,Zeridame SR 200mg tablets,040702040BLACAE,0.0
2019-04-01 00:00:00+00:00,Zamadol SR 100mg capsules,040702040BDACAH,0.0
2019-04-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Teva),040702040BHAFAE,0.0
2019-04-01 00:00:00+00:00,Maxitram SR 150mg capsules,040702040BPACAI,0.0
2019-04-01 00:00:00+00:00,Tilodol SR 100mg tablets,040702040BSAAAC,0.0
2019-04-01 00:00:00+00:00,Zydol SR 200mg tablets,040702040BBAEAE,0.0
2019-04-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,441400.0
2019-04-01 00:00:00+00:00,Zydol 50mg capsules,040702040BBAAAA,2117200.0
2019-04-01 00:00:00+00:00,Zydol XL 300mg tablets,040702040BBAIAM,0.0
2019-04-01 00:00:00+00:00,Marol 100mg modified-release tablets (Teva),040702040BNAFAC,0.0
2019-04-01 00:00:00+00:00,Zydol XL 400mg tablets,040702040BBAJAN,0.0
2019-04-01 00:00:00+00:00,Zamadol 24hr 400mg modified-release tablets,040702040BDAKAN,0.0
2019-04-01 00:00:00+00:00,Zamadol 50mg capsules,040702040BDAAAA,169000.0
2019-04-01 00:00:00+00:00,Zytram SR 100mg tablets,040702040BVACAC,0.0
2019-04-01 00:00:00+00:00,Tramquel SR 50mg capsules,040702040BJAAAG,116100.0
2019-04-01 00:00:00+00:00,Maneo 100mg modified-release tablets,040702040BUAAAC,0.0
2019-04-01 00:00:00+00:00,Tradorec XL 100mg tablets,040702040BIAAAC,0.0
2019-04-01 00:00:00+00:00,Zydol SR 100mg tablets,040702040BBACAC,0.0
2019-04-01 00:00:00+00:00,Tramadol 200mg modified-release capsules,040702040AAAJAJ,0.0
2019-04-01 00:00:00+00:00,Tramacet 37.5mg/325mg tablets,040702040BFAAAU,0.0
2019-04-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Teva),040702040BHADAC,0.0
2019-04-01 00:00:00+00:00,Tramadol 100mg modified-release capsules,040702040AAAHAH,0.0
2019-04-01 00:00:00+00:00,Marol 150mg modified-release tablets (Teva),040702040BNAEAD,0.0
2019-04-01 00:00:00+00:00,Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,0.0
2019-04-01 00:00:00+00:00,Zamadol 24hr 200mg modified-release tablets,040702040BDAIAE,0.0
2019-04-01 00:00:00+00:00,Tramquel SR 150mg capsules,040702040BJACAI,0.0
2019-04-01 00:00:00+00:00,Invodol SR 100mg tablets,040702040BTAAAC,0.0
2019-04-01 00:00:00+00:00,Tramadol 75mg / Dexketoprofen 25mg tablets,040702040AABDBD,0.0
2019-04-01 00:00:00+00:00,Tramadol 100mg/2ml solution for injection ampoules,040702040AAABAB,0.0
2019-04-01 00:00:00+00:00,Zamadol 24hr 300mg modified-release tablets,040702040BDAJAM,0.0
2019-04-01 00:00:00+00:00,Tramadol 50mg orodispersible tablets sugar free,040702040AAATAT,2589900.0
2019-04-01 00:00:00+00:00,Zeridame SR 100mg tablets,040702040BLAAAC,0.0
2019-04-01 00:00:00+00:00,Maneo 200mg modified-release tablets,040702040BUACAE,0.0
2019-04-01 00:00:00+00:00,Zytram SR 200mg tablets,040702040BVADAE,0.0
2019-04-01 00:00:00+00:00,Tilodol SR 200mg tablets,040702040BSACAE,0.0
2019-04-01 00:00:00+00:00,Tramadol 150mg modified-release tablets,040702040AAADAD,0.0
2019-04-01 00:00:00+00:00,Tramadol 50mg modified-release tablets,040702040AAAYAY,21912450.0
2019-04-01 00:00:00+00:00,Tramadol 50mg modified-release capsules,040702040AAAGAG,21081550.0
2019-04-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Morningside),040702040BHAAAC,0.0
2019-04-01 00:00:00+00:00,Oldaram 100mg modified-release tablets,040702040BQAAAC,0.0
2019-04-01 00:00:00+00:00,Tramadol 150mg modified-release capsules,040702040AAAIAI,0.0
2019-04-01 00:00:00+00:00,Zydol XL 150mg tablets,040702040BBAGAD,0.0
2019-04-01 00:00:00+00:00,Tilodol SR 150mg tablets,040702040BSABAD,0.0
2019-04-01 00:00:00+00:00,Zamadol Melt 50mg tablets,040702040BDAGAT,366600.0
2019-04-01 00:00:00+00:00,Zamadol SR 200mg capsules,040702040BDAEAJ,0.0
2019-05-01 00:00:00+00:00,Zamadol SR 100mg capsules,040702040BDACAH,0.0
2019-05-01 00:00:00+00:00,Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,0.0
2019-05-01 00:00:00+00:00,Zeridame SR 200mg tablets,040702040BLACAE,0.0
2019-05-01 00:00:00+00:00,Tramadol 150mg modified-release capsules,040702040AAAIAI,0.0
2019-05-01 00:00:00+00:00,Tramadol 100mg/ml oral drops,040702040AABBBB,0.0
2019-05-01 00:00:00+00:00,Tramadol 200mg modified-release capsules,040702040AAAJAJ,0.0
2019-05-01 00:00:00+00:00,Tramadol 50mg modified-release tablets,040702040AAAYAY,23897500.0
2019-05-01 00:00:00+00:00,Tramadol 100mg modified-release tablets,040702040AAACAC,0.0
2019-05-01 00:00:00+00:00,Maxitram SR 200mg capsules,040702040BPADAJ,0.0
2019-05-01 00:00:00+00:00,Tilodol SR 200mg tablets,040702040BSACAE,0.0
2019-05-01 00:00:00+00:00,Tramadol 150mg modified-release tablets,040702040AAADAD,0.0
2019-05-01 00:00:00+00:00,Zamadol 24hr 400mg modified-release tablets,040702040BDAKAN,0.0
2019-05-01 00:00:00+00:00,Zeridame SR 100mg tablets,040702040BLAAAC,0.0
2019-05-01 00:00:00+00:00,Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,0.0
2019-05-01 00:00:00+00:00,Brimisol PR 100mg tablets,040702040BWAAAC,0.0
2019-05-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Teva),040702040BHADAC,0.0
2019-05-01 00:00:00+00:00,Zamadol SR 150mg capsules,040702040BDADAI,0.0
2019-05-01 00:00:00+00:00,Zydol SR 100mg tablets,040702040BBACAC,0.0
2019-05-01 00:00:00+00:00,Tramadol 400mg modified-release tablets,040702040AAANAN,0.0
2019-05-01 00:00:00+00:00,Zytram SR 75mg tablets,040702040BVABAP,0.0
2019-05-01 00:00:00+00:00,Maxitram SR 50mg capsules,040702040BPAAAG,4108650.0
2019-05-01 00:00:00+00:00,Tilodol SR 100mg tablets,040702040BSAAAC,0.0
2019-05-01 00:00:00+00:00,Invodol SR 200mg tablets,040702040BTACAE,0.0
2019-05-01 00:00:00+00:00,Maxitram SR 100mg capsules,040702040BPABAH,0.0
2019-05-01 00:00:00+00:00,Tradorec XL 200mg tablets,040702040BIABAE,0.0
2019-05-01 00:00:00+00:00,Tramulief SR 100mg tablets,040702040BKAAAC,0.0
2019-05-01 00:00:00+00:00,Tilodol SR 150mg tablets,040702040BSABAD,0.0
2019-05-01 00:00:00+00:00,Zydol XL 300mg tablets,040702040BBAIAM,0.0
2019-05-01 00:00:00+00:00,Zydol XL 400mg tablets,040702040BBAJAN,0.0
2019-05-01 00:00:00+00:00,Tradorec XL 100mg tablets,040702040BIAAAC,0.0
2019-05-01 00:00:00+00:00,Maneo 200mg modified-release tablets,040702040BUACAE,0.0
2019-05-01 00:00:00+00:00,Zytram SR 200mg tablets,040702040BVADAE,0.0
2019-05-01 00:00:00+00:00,Tramulief SR 150mg tablets,040702040BKABAD,0.0
2019-05-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Morningside),040702040BHAAAC,0.0
2019-05-01 00:00:00+00:00,Tramulief SR 200mg tablets,040702040BKACAE,0.0
2019-05-01 00:00:00+00:00,Tradorec XL 300mg tablets,040702040BIACAM,0.0
2019-05-01 00:00:00+00:00,Zamadol 50mg capsules,040702040BDAAAA,273400.0
2019-05-01 00:00:00+00:00,Tramadol 75mg modified-release tablets,040702040AAAPAP,0.0
2019-05-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg tablets,040702040AAAUAU,0.0
2019-05-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Morningside),040702040BHABAD,0.0
2019-05-01 00:00:00+00:00,Tramadol 50mg orodispersible tablets sugar free,040702040AAATAT,2984050.0
2019-05-01 00:00:00+00:00,Zydol XL 200mg tablets,040702040BBAHAE,0.0
2019-05-01 00:00:00+00:00,Larapam SR 100mg tablets,040702040BGAAAC,0.0
2019-05-01 00:00:00+00:00,Zydol SR 200mg tablets,040702040BBAEAE,0.0
2019-05-01 00:00:00+00:00,Tramacet 37.5mg/325mg effervescent tablets,040702040BFABBA,0.0
2019-05-01 00:00:00+00:00,Tramquel SR 150mg capsules,040702040BJACAI,0.0
2019-05-01 00:00:00+00:00,Zydol SR 150mg tablets,040702040BBADAD,0.0
2019-05-01 00:00:00+00:00,Zamadol 24hr 200mg modified-release tablets,040702040BDAIAE,0.0
2019-05-01 00:00:00+00:00,Zydol 50mg soluble tablets,040702040BBAFAF,338400.0
2019-05-01 00:00:00+00:00,Tramquel SR 50mg capsules,040702040BJAAAG,87650.0
2019-05-01 00:00:00+00:00,Maneo 150mg modified-release tablets,040702040BUABAD,0.0
2019-05-01 00:00:00+00:00,Marol 150mg modified-release tablets (Morningside),040702040BNABAD,0.0
2019-05-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg efferv tab sugar free,040702040AABABA,0.0
2019-05-01 00:00:00+00:00,Marol 100mg modified-release tablets (Teva),040702040BNAFAC,0.0
2019-05-01 00:00:00+00:00,Tramacet 37.5mg/325mg tablets,040702040BFAAAU,0.0
2019-05-01 00:00:00+00:00,Invodol SR 150mg tablets,040702040BTABAD,0.0
2019-05-01 00:00:00+00:00,Maneo 100mg modified-release tablets,040702040BUAAAC,0.0
2019-05-01 00:00:00+00:00,Tramadol 50mg soluble tablets sugar free,040702040AAAFAF,6101750.0
2019-05-01 00:00:00+00:00,Tramquel SR 200mg capsules,040702040BJADAJ,0.0
2019-05-01 00:00:00+00:00,Zeridame SR 150mg tablets,040702040BLABAD,0.0
2019-05-01 00:00:00+00:00,Zamadol 24hr 300mg modified-release tablets,040702040BDAJAM,0.0
2019-05-01 00:00:00+00:00,Zydol XL 150mg tablets,040702040BBAGAD,0.0
2019-05-01 00:00:00+00:00,Tramadol 300mg modified-release tablets,040702040AAAMAM,0.0
2019-05-01 00:00:00+00:00,Invodol SR 100mg tablets,040702040BTAAAC,0.0
2019-05-01 00:00:00+00:00,Marol 200mg modified-release tablets (Morningside),040702040BNACAE,0.0
2019-05-01 00:00:00+00:00,Zamadol SR 200mg capsules,040702040BDAEAJ,0.0
2019-05-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,430350.0
2019-05-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Teva),040702040BHAFAE,0.0
2019-05-01 00:00:00+00:00,Marol 200mg modified-release tablets (Teva),040702040BNADAE,0.0
2019-05-01 00:00:00+00:00,Tramadol 200mg modified-release tablets,040702040AAAEAE,0.0
2019-05-01 00:00:00+00:00,Zydol SR 50mg tablets,040702040BBAKAY,1627950.0
2019-05-01 00:00:00+00:00,Tramadol 50mg capsules,040702040AAAAAA,2227064450.0
2019-05-01 00:00:00+00:00,Zydol 50mg capsules,040702040BBAAAA,2112200.0
2019-05-01 00:00:00+00:00,Zamadol Melt 50mg tablets,040702040BDAGAT,387650.0
2019-05-01 00:00:00+00:00,Tramadol 100mg/2ml solution for injection ampoules,040702040AAABAB,0.0
2019-05-01 00:00:00+00:00,Tramadol 50mg modified-release capsules,040702040AAAGAG,22218800.0
2019-05-01 00:00:00+00:00,Tramquel SR 100mg capsules,040702040BJABAH,0.0
2019-05-01 00:00:00+00:00,Maxitram SR 150mg capsules,040702040BPACAI,0.0
2019-05-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Morningside),040702040BHACAE,0.0
2019-05-01 00:00:00+00:00,Marol 150mg modified-release tablets (Teva),040702040BNAEAD,0.0
2019-05-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Teva),040702040BHAEAD,0.0
2019-05-01 00:00:00+00:00,Tramadol 100mg modified-release capsules,040702040AAAHAH,0.0
2019-05-01 00:00:00+00:00,Zytram SR 100mg tablets,040702040BVACAC,0.0
2019-06-01 00:00:00+00:00,Tramadol 75mg / Paracetamol 650mg tablets,040702040AABCBC,0.0
2019-06-01 00:00:00+00:00,Zamadol 24hr 200mg modified-release tablets,040702040BDAIAE,0.0
2019-06-01 00:00:00+00:00,Tramadol 100mg modified-release tablets,040702040AAACAC,0.0
2019-06-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Morningside),040702040BHAAAC,0.0
2019-06-01 00:00:00+00:00,Zydol 50mg capsules,040702040BBAAAA,2285450.0
2019-06-01 00:00:00+00:00,Tramadol 150mg modified-release capsules,040702040AAAIAI,0.0
2019-06-01 00:00:00+00:00,Tramadol 50mg soluble tablets sugar free,040702040AAAFAF,5490550.0
2019-06-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Morningside),040702040BHABAD,0.0
2019-06-01 00:00:00+00:00,Tramadol 50mg modified-release tablets,040702040AAAYAY,22580450.0
2019-06-01 00:00:00+00:00,Tramadol 50mg capsules,040702040AAAAAA,2044617600.0
2019-06-01 00:00:00+00:00,Invodol SR 200mg tablets,040702040BTACAE,0.0
2019-06-01 00:00:00+00:00,Zeridame SR 200mg tablets,040702040BLACAE,0.0
2019-06-01 00:00:00+00:00,Mabron 150mg modified-release tablets (Teva),040702040BHAEAD,0.0
2019-06-01 00:00:00+00:00,Tramulief SR 100mg tablets,040702040BKAAAC,0.0
2019-06-01 00:00:00+00:00,Zydol SR 200mg tablets,040702040BBAEAE,0.0
2019-06-01 00:00:00+00:00,Zamadol SR 100mg capsules,040702040BDACAH,0.0
2019-06-01 00:00:00+00:00,Zydol SR 100mg tablets,040702040BBACAC,0.0
2019-06-01 00:00:00+00:00,Tramadol 400mg modified-release tablets,040702040AAANAN,0.0
2019-06-01 00:00:00+00:00,Maxitram SR 150mg capsules,040702040BPACAI,0.0
2019-06-01 00:00:00+00:00,Zamadol 50mg capsules,040702040BDAAAA,194000.0
2019-06-01 00:00:00+00:00,Marol 100mg modified-release tablets (Teva),040702040BNAFAC,0.0
2019-06-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg efferv tab sugar free,040702040AABABA,0.0
2019-06-01 00:00:00+00:00,Tramadol 100mg modified-release capsules,040702040AAAHAH,0.0
2019-06-01 00:00:00+00:00,Tramadol 100mg/ml oral drops,040702040AABBBB,0.0
2019-06-01 00:00:00+00:00,Zytram SR 100mg tablets,040702040BVACAC,0.0
2019-06-01 00:00:00+00:00,Marol 150mg modified-release tablets (Teva),040702040BNAEAD,0.0
2019-06-01 00:00:00+00:00,Zamadol 24hr 150mg modified-release tablets,040702040BDAHAD,0.0
2019-06-01 00:00:00+00:00,Tramacet 37.5mg/325mg effervescent tablets,040702040BFABBA,0.0
2019-06-01 00:00:00+00:00,Tramquel SR 50mg capsules,040702040BJAAAG,92700.0
2019-06-01 00:00:00+00:00,Tradorec XL 200mg tablets,040702040BIABAE,0.0
2019-06-01 00:00:00+00:00,Tramadol 50mg/5ml oral suspension,040702040AAAZAZ,0.0
2019-06-01 00:00:00+00:00,Maneo 200mg modified-release tablets,040702040BUACAE,0.0
2019-06-01 00:00:00+00:00,Tramulief SR 150mg tablets,040702040BKABAD,0.0
2019-06-01 00:00:00+00:00,Invodol SR 150mg tablets,040702040BTABAD,0.0
2019-06-01 00:00:00+00:00,Tradorec XL 100mg tablets,040702040BIAAAC,0.0
2019-06-01 00:00:00+00:00,Tilodol SR 150mg tablets,040702040BSABAD,0.0
2019-06-01 00:00:00+00:00,Zeridame SR 150mg tablets,040702040BLABAD,0.0
2019-06-01 00:00:00+00:00,Tramadol 37.5mg / Paracetamol 325mg tablets,040702040AAAUAU,0.0
2019-06-01 00:00:00+00:00,Zamadol SR 200mg capsules,040702040BDAEAJ,0.0
2019-06-01 00:00:00+00:00,Marol 100mg modified-release tablets (Morningside),040702040BNAAAC,0.0
2019-06-01 00:00:00+00:00,Tilodol SR 200mg tablets,040702040BSACAE,0.0
2019-06-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Teva),040702040BHAFAE,0.0
2019-06-01 00:00:00+00:00,Tramadol 150mg modified-release tablets,040702040AAADAD,0.0
2019-06-01 00:00:00+00:00,Tramadol 75mg modified-release tablets,040702040AAAPAP,0.0
2019-06-01 00:00:00+00:00,Zydol XL 200mg tablets,040702040BBAHAE,0.0
2019-06-01 00:00:00+00:00,Tramadol 200mg modified-release capsules,040702040AAAJAJ,0.0
2019-06-01 00:00:00+00:00,Maneo 100mg modified-release tablets,040702040BUAAAC,0.0
2019-06-01 00:00:00+00:00,Zamadol Melt 50mg tablets,040702040BDAGAT,346500.0
2019-06-01 00:00:00+00:00,Mabron 100mg modified-release tablets (Teva),040702040BHADAC,0.0
2019-06-01 00:00:00+00:00,Tramacet 37.5mg/325mg tablets,040702040BFAAAU,0.0
2019-06-01 00:00:00+00:00,Tramadol 300mg modified-release tablets,040702040AAAMAM,0.0
2019-06-01 00:00:00+00:00,Tramadol 50mg modified-release capsules,040702040AAAGAG,20511750.0
2019-06-01 00:00:00+00:00,Zydol XL 150mg tablets,040702040BBAGAD,0.0
2019-06-01 00:00:00+00:00,Tramquel SR 100mg capsules,040702040BJABAH,0.0
2019-06-01 00:00:00+00:00,Tilodol SR 100mg tablets,040702040BSAAAC,0.0
2019-06-01 00:00:00+00:00,Maneo 150mg modified-release tablets,040702040BUABAD,0.0
2019-06-01 00:00:00+00:00,Marol 200mg modified-release tablets (Morningside),040702040BNACAE,0.0
2019-06-01 00:00:00+00:00,Zydol 50mg soluble tablets,040702040BBAFAF,360000.0
2019-06-01 00:00:00+00:00,Maxitram SR 200mg capsules,040702040BPADAJ,0.0
2019-06-01 00:00:00+00:00,Zytram SR 200mg tablets,040702040BVADAE,0.0
2019-06-01 00:00:00+00:00,Zeridame SR 100mg tablets,040702040BLAAAC,0.0
2019-06-01 00:00:00+00:00,Maxitram SR 50mg capsules,040702040BPAAAG,3897750.0
2019-06-01 00:00:00+00:00,Tramulief SR 200mg tablets,040702040BKACAE,0.0
2019-06-01 00:00:00+00:00,Zamadol SR 50mg capsules,040702040BDABAG,416750.0
2019-06-01 00:00:00+00:00,Tramadol 50mg orodispersible tablets sugar free,040702040AAATAT,2517300.0
2019-06-01 00:00:00+00:00,Zamadol SR 150mg capsules,040702040BDADAI,0.0
2019-06-01 00:00:00+00:00,Tramadol 200mg modified-release tablets,040702040AAAEAE,0.0
2019-06-01 00:00:00+00:00,Tramquel SR 150mg capsules,040702040BJACAI,0.0
2019-06-01 00:00:00+00:00,Tradorec XL 300mg tablets,040702040BIACAM,0.0
2019-06-01 00:00:00+00:00,Mabron 200mg modified-release tablets (Morningside),040702040BHACAE,0.0
2019-06-01 00:00:00+00:00,Zydol XL 300mg tablets,040702040BBAIAM,0.0
2019-06-01 00:00:00+00:00,Tramquel SR 200mg capsules,040702040BJADAJ,0.0
2019-06-01 00:00:00+00:00,Zamadol 24hr 400mg modified-release tablets,040702040BDAKAN,0.0
2019-06-01 00:00:00+00:00,Zydol SR 150mg tablets,040702040BBADAD,0.0
2019-06-01 00:00:00+00:00,Zydol XL 400mg tablets,040702040BBAJAN,0.0
2019-06-01 00:00:00+00:00,Tramadol 100mg/2ml solution for injection ampoules,040702040AAABAB,0.0
2019-06-01 00:00:00+00:00,Zydol 100mg/2ml solution for injection ampoules,040702040BBABAB,0.0
2019-06-01 00:00:00+00:00,Maxitram SR 100mg capsules,040702040BPABAH,0.0
2019-06-01 00:00:00+00:00,Zydol SR 50mg tablets,040702040BBAKAY,1560050.0
2019-06-01 00:00:00+00:00,Marol 200mg modified-release tablets (Teva),040702040BNADAE,0.0
2019-06-01 00:00:00+00:00,Tramadol 75mg / Dexketoprofen 25mg tablets,040702040AABDBD,0.0
